strain,stage,hour,medianLength,medianWidth
dpy-1,L3,35,558.19966469,38.55882609925
dpy-1,L3,35,562.377437565,39.107342891503315
dpy-1,L3,35,536.47524574,38.13978474952322
dpy-1,L3,35,538.14635489,39.244299166145034
dpy-1,L3,35,535.6396911649999,38.52130118411115
dpy-1,L3,35,509.73749934,37.50162206962122
dpy-1,L3,35,549.8441189399999,39.0971692798305
dpy-1,L3,36,516.42193594,40.61299807908836
dpy-1,L3,36,523.941927115,40.47127280526534
dpy-1,L3,36,528.9552545649999,39.287061054285715
dpy-1,L3,36,543.15968234,41.18752606514815
dpy-1,L3,36,524.77748169,39.33335698276859
dpy-1,L3,36,501.38195359,36.86439688244889
dpy-1,L3,36,524.7774816900001,39.47135014462539
dpy-1,L3,36,534.80413659,39.6447149079423
dpy-1,L3,36,513.07971764,38.89062545746153
dpy-1,L3,36,530.626363715,39.396000584603456
dpy-1,L3,36,523.1063725399999,40.441454025757636
dpy-1,L3,36,525.6130362649999,40.046712953792124
dpy-1,L3,36,531.46191829,42.89446606886525
dpy-1,L3,36,541.4885731899999,39.71144039871212
dpy-1,L3,36,503.05306274,39.6961556986722
dpy-1,L3,36,523.1063725399999,38.439483247086955
dpy-1,L3,36,515.5863813650001,40.32738043892632
dpy-1,L3,36,526.44859084,41.50590193291015
dpy-1,L3,36,503.05306274,37.50528136819277
dpy-1,L3,36,523.941927115,38.875821295369136
dpy-1,L3,36,508.06639019,38.79542564160337
dpy-1,L3,36,498.03973528999995,35.530554951386556
dpy-5,L1,1,253.222244815,16.359663843545917
dpy-5,L1,1,270.76889088999997,16.77186284050825
dpy-5,L1,1,263.248899715,16.51133305801564
dpy-5,L1,1,257.40001769,16.29016773736842
dpy-5,L1,1,255.72890854,16.514496406847826
dpy-5,L1,1,250.71558109,15.356163484375651
dpy-5,L1,1,262.41334514000005,16.837106529287247
dpy-5,L1,1,250.71558109,16.269215417613644
dpy-5,L1,1,262.41334514,16.702932489210525
dpy-5,L1,1,250.71558109,16.292939109366266
dpy-5,L1,1,256.564463115,16.242545597177443
dpy-5,L1,1,259.07112684000003,16.29016773736842
dpy-5,L1,1,259.07112684000003,16.763127348854166
dpy-5,L1,1,269.09778173999996,16.599375033256116
dpy-5,L1,1,252.38669024,16.5662862268301
dpy-5,L1,1,264.08445429,17.10805344935185
dpy-5,L1,1,254.89335396500002,17.049144722075837
dpy-5,L1,1,265.75556344,16.962821407037033
dpy-5,L1,1,257.40001769,16.01801515373626
dpy-5,L1,1,266.591118015,16.75134034209027
dpy-5,L1,1,263.248899715,17.084453242475693
dpy-5,L1,1,254.05779938999999,16.92651339645833
dpy-5,L1,2,269.09778173999996,17.31408030007752
dpy-5,L1,2,265.75556344,16.730450139333332
dpy-5,L1,2,260.74223599000004,16.239961923697393
dpy-5,L1,2,245.70225364,15.186262005697674
dpy-5,L1,2,257.40001769,16.59974130125
dpy-5,L1,2,248.20891736500002,16.166411684969386
dpy-5,L1,2,260.74223599000004,16.45527363810526
dpy-5,L1,2,260.74223599000004,16.381893237777778
dpy-5,L1,2,268.262227165,17.083413575674673
dpy-5,L1,2,272.44000004,17.20821347853448
dpy-5,L1,2,264.08445429,16.896712610614586
dpy-5,L1,2,266.591118015,17.04456465931225
dpy-5,L1,2,264.08445429,16.618776568932038
dpy-5,L1,2,260.74223599000004,16.46295298232558
dpy-5,L1,2,265.75556344,16.60072407446867
dpy-5,L1,2,265.75556344,17.1740680140404
dpy-5,L1,2,267.42667259,16.540328193030298
dpy-5,L1,2,264.08445429000005,16.642221673627084
dpy-5,L1,2,258.23557226500003,16.629245769957738
dpy-5,L1,2,275.78221834,17.11569724105263
dpy-5,L1,2,264.08445429,16.399676753163263
dpy-5,L1,2,265.75556344,16.43168708085714
dpy-5,L1,3,264.08445429,16.68540000581917
dpy-5,L1,3,246.53780821499998,16.215447526360798
dpy-5,L1,3,267.42667259,16.122830675810803
dpy-5,L1,3,257.40001769,16.362949927910627
dpy-5,L1,3,264.08445429,16.46916868915737
dpy-5,L1,3,262.41334514,16.43168708085714
dpy-5,L1,3,258.23557226500003,15.957524790590194
dpy-5,L1,3,267.42667259,16.274994272547183
dpy-5,L1,3,270.76889088999997,16.721196416283185
dpy-5,L1,3,269.93333631499996,16.65817584062843
dpy-5,L1,3,265.75556343999995,16.72736621477775
dpy-5,L1,3,269.09778173999996,16.239625114693876
dpy-5,L1,3,257.40001769,15.748153416767675
dpy-5,L1,3,268.262227165,16.725115084717686
dpy-5,L1,3,260.74223599000004,16.15701781741935
dpy-5,L1,3,266.591118015,16.796140474863506
dpy-5,L1,3,260.74223599000004,16.256125283608245
dpy-5,L1,3,271.60444546499997,16.510682059030508
dpy-5,L1,3,262.41334514,16.52712528009259
dpy-5,L1,3,262.41334514,16.975181580851064
dpy-5,L1,3,272.44000004,16.40300544289987
dpy-5,L1,3,264.08445429,16.602532899595396
dpy-5,L1,4,275.78221834,16.99880810778761
dpy-5,L1,4,274.11110919,17.97816046392822
dpy-5,L1,4,275.78221834,17.13761395353982
dpy-5,L1,4,273.275554615,16.849276355772727
dpy-5,L1,4,271.60444546499997,17.253536782329135
dpy-5,L1,4,279.959991215,17.017939120131174
dpy-5,L1,4,280.79554579,17.504648641826922
dpy-5,L1,4,275.78221834,17.178594727047617
dpy-5,L1,4,284.973318665,17.266275189861283
dpy-5,L1,4,277.45332749,17.419019222284952
dpy-5,L1,4,274.11110919,17.1999349455102
dpy-5,L1,4,266.591118015,17.359390313169605
dpy-5,L1,4,281.631100365,16.780139755521063
dpy-5,L1,4,275.78221834,17.31269859988636
dpy-5,L1,4,277.45332749,16.68871118263445
dpy-5,L1,4,274.946663765,17.504788158839034
dpy-5,L1,4,280.79554579,16.7629666939401
dpy-5,L1,4,271.60444546499997,16.879078737476476
dpy-5,L1,4,267.42667259,16.890269477690005
dpy-5,L1,4,279.12443664,17.095363270897156
dpy-5,L1,4,277.45332749,17.006665042452827
dpy-5,L1,4,270.76889088999997,16.791960180784315
dpy-5,L1,5,275.78221834,17.60885526071278
dpy-5,L1,5,281.631100365,17.341662490143463
dpy-5,L1,5,287.47998239000003,17.884293675517238
dpy-5,L1,5,279.12443664,17.834702851478603
dpy-5,L1,5,280.79554579,17.91871230372727
dpy-5,L1,5,282.46665494,17.804900771651372
dpy-5,L1,5,280.79554579,17.680089860918372
dpy-5,L1,5,280.79554579,17.98931584203883
dpy-5,L1,5,281.631100365,17.51305903150524
dpy-5,L1,5,280.79554579,17.5324694176699
dpy-5,L1,5,275.78221834,17.626739314761902
dpy-5,L1,5,285.80887324,18.019509714913795
dpy-5,L1,5,291.657755265,18.182573135745965
dpy-5,L1,5,282.46665494,18.185296337130435
dpy-5,L1,5,284.13776409,17.467562275409833
dpy-5,L1,5,274.946663765,17.22844436779964
dpy-5,L1,5,285.80887324,17.23168072504132
dpy-5,L1,5,282.46665494,17.80949331329787
dpy-5,L1,5,274.11110919,16.59974130125
dpy-5,L1,5,290.82220069,18.078814995350875
dpy-5,L1,5,288.31553696500004,17.608251501737385
dpy-5,L1,5,287.47998239000003,18.33354855366491
dpy-5,L1,6,297.50663728999996,17.791818986355295
dpy-5,L1,6,287.47998239000003,16.755707885822865
dpy-5,L1,6,282.46665494,18.28028350517857
dpy-5,L1,6,292.49330984,17.799783650894398
dpy-5,L1,6,289.15109154000004,17.450581851037736
dpy-5,L1,6,284.13776409,17.360749946325228
dpy-5,L1,6,288.31553696500004,17.772769335331194
dpy-5,L1,6,294.16441899,18.2531725198359
dpy-5,L1,6,294.999973565,18.330391414928734
dpy-5,L1,6,281.631100365,17.60370775890333
dpy-5,L1,6,289.15109154000004,18.190443198679244
dpy-5,L1,6,289.15109154000004,18.12318307616638
dpy-5,L1,6,287.47998239000003,17.88916632558558
dpy-5,L1,6,295.83552814,17.85655705205128
dpy-5,L1,6,294.999973565,18.165909035764194
dpy-5,L1,6,297.50663728999996,18.110392626639342
dpy-5,L1,6,279.959991215,17.463265188425876
dpy-5,L1,6,294.16441899,18.278042782239996
dpy-5,L1,6,281.631100365,17.023878143193876
dpy-5,L1,6,296.671082715,18.332706835960657
dpy-5,L1,6,287.47998239000003,18.17724351309784
dpy-5,L1,6,297.50663728999996,17.746526390094342
dpy-5,L1,7,280.79554579,19.690229930508472
dpy-5,L1,7,295.83552814,18.268709523057847
dpy-5,L1,7,295.83552814,18.209691623983733
dpy-5,L1,7,289.15109154000004,19.147481578542816
dpy-5,L1,7,295.83552814,18.358246803298965
dpy-5,L1,7,296.671082715,17.979423359849612
dpy-5,L1,7,292.49330984,18.929039826068372
dpy-5,L1,7,285.80887324,18.77996472048
dpy-5,L1,7,302.51996474,18.491935502204264
dpy-5,L1,7,304.19107389,18.892684477796607
dpy-5,L1,7,299.17774643999996,18.86608006130681
dpy-5,L1,7,277.45332749,18.486387737735846
dpy-5,L1,7,292.49330984,19.102337347479676
dpy-5,L1,7,305.86218304,18.648366358357812
dpy-5,L1,7,293.328864415,18.63577223383649
dpy-5,L1,7,306.697737615,18.455607246555346
dpy-5,L1,7,302.51996474,18.379392404384614
dpy-5,L1,7,297.50663728999996,19.120554607142857
dpy-5,L1,7,299.17774643999996,18.591249975984255
dpy-5,L1,7,296.671082715,17.8552051830084
dpy-5,L1,7,299.17774643999996,18.52796672256198
dpy-5,L1,7,305.86218304,18.437834336796872
dpy-5,L1,8,277.45332749,19.243897154220182
dpy-5,L1,8,300.84885558999997,19.475335739083327
dpy-5,L1,8,307.53329219,19.98112211253623
dpy-5,L1,8,305.86218304,19.018958351328955
dpy-5,L1,8,298.34219186499996,19.04258538064318
dpy-5,L1,8,304.19107389,19.61242061804878
dpy-5,L1,8,303.355519315,19.43453443545535
dpy-5,L1,8,308.368846765,19.596198337009728
dpy-5,L1,8,297.50663728999996,20.232231103798448
dpy-5,L1,8,308.368846765,19.326253183944253
dpy-5,L1,8,303.355519315,18.962102685199895
dpy-5,L1,8,300.84885558999997,18.478574338888524
dpy-5,L1,8,304.19107389,19.494008430238093
dpy-5,L1,8,300.84885558999997,18.70702995781272
dpy-5,L1,8,321.737719965,19.54520138568594
dpy-5,L1,8,300.01330101499997,18.881192674410755
dpy-5,L1,8,319.23105624,19.592285752105262
dpy-5,L1,8,308.368846765,20.00733282653033
dpy-5,L1,8,299.17774643999996,18.710040480992365
dpy-5,L1,8,304.19107389,18.22806326720339
dpy-5,L1,8,305.86218304,17.871907473435112
dpy-5,L1,8,299.17774643999996,18.483193415726983
dpy-5,L1,9,307.53329219,19.538783457930677
dpy-5,L1,9,316.724392515,19.686007631052938
dpy-5,L1,9,308.368846765,19.754698598957173
dpy-5,L1,9,320.90216539,19.392157387575754
dpy-5,L1,9,325.91549283999996,18.91685252181818
dpy-5,L1,9,309.20440134,19.19566263860335
dpy-5,L1,9,311.711065065,19.704689769324045
dpy-5,L1,9,314.21772879,19.295611086718747
dpy-5,L1,9,307.53329219,19.931222662154468
dpy-5,L1,9,309.20440134,19.64497912468085
dpy-5,L1,9,319.23105624000004,19.84489669780758
dpy-5,L1,9,311.711065065,18.852038221942145
dpy-5,L1,9,309.20440134,18.83651930507042
dpy-5,L1,9,309.20440134,19.936038950937107
dpy-5,L1,9,312.54661964,19.787640062137402
dpy-5,L1,9,305.86218304,20.370647524713174
dpy-5,L1,9,309.20440134,20.110641486976743
dpy-5,L1,9,307.53329219,19.13622399832168
dpy-5,L1,9,320.90216539,20.047750305862067
dpy-5,L1,9,308.368846765,18.931713443380083
dpy-5,L1,9,300.84885558999997,19.734452128971355
dpy-5,L1,9,306.697737615,20.193692437936015
dpy-5,L1,10,315.88883794000003,20.06401689706767
dpy-5,L1,10,317.55994709000004,20.0308483009375
dpy-5,L1,10,314.21772879,20.398466908046874
dpy-5,L1,10,317.55994709000004,20.342767119090905
dpy-5,L1,10,327.58660198999996,19.98364788718518
dpy-5,L1,10,314.21772879,20.06401689706767
dpy-5,L1,10,322.57327454,20.1288799295
dpy-5,L1,10,306.697737615,19.745872636511624
dpy-5,L1,10,324.24438369,20.140585198582087
dpy-5,L1,10,314.21772879,19.690229930508472
dpy-5,L1,10,305.86218304,20.1355829468376
dpy-5,L1,10,315.88883794000003,19.71368714970588
dpy-5,L1,10,320.90216539,20.155923137379304
dpy-5,L1,10,320.90216539,19.367449864668146
dpy-5,L1,10,324.24438369,20.252955781770147
dpy-5,L1,10,317.55994709000004,19.797921910758006
dpy-5,L1,10,315.88883794000003,18.88925417477419
dpy-5,L1,10,327.58660198999996,18.921981711017004
dpy-5,L1,10,317.55994709000004,19.62428301968992
dpy-5,L1,10,335.94214774,18.755046610070917
dpy-5,L1,10,312.54661964,19.20877204566929
dpy-5,L1,10,318.395501665,19.822390240201145
dpy-5,L2,18,315.88883794000003,21.8053577831683
dpy-5,L2,18,327.58660198999996,21.6365756861467
dpy-5,L2,18,329.25771113999997,21.469699623387097
dpy-5,L2,18,329.25771113999997,21.22443950366412
dpy-5,L2,18,335.94214774,22.092293539858154
dpy-5,L2,18,335.94214774,21.92145828035714
dpy-5,L2,18,327.58660198999996,20.181949683308268
dpy-5,L2,18,314.21772879,21.398514135861358
dpy-5,L2,18,322.57327454,20.71744530098443
dpy-5,L2,18,320.066610815,21.70000307113348
dpy-5,L2,18,320.90216539,20.047750305862067
dpy-5,L2,18,320.90216539,21.04646523203069
dpy-5,L2,18,324.24438369,21.71024259352459
dpy-5,L2,18,319.23105624,20.521006443749997
dpy-5,L2,18,325.079938265,21.110714274888323
dpy-5,L2,18,330.92882029,21.27509589423077
dpy-5,L2,18,314.21772879,20.888236036460313
dpy-5,L2,18,325.91549283999996,21.902660269127516
dpy-5,L2,18,319.23105624,20.595460845189873
dpy-5,L2,18,322.57327454,21.61024676111111
dpy-5,L2,18,312.54661964,20.796947324148146
dpy-5,L2,18,315.88883794000003,21.43185149653543
dpy-5,L2,19,319.23105624,21.494061127259258
dpy-5,L2,19,330.92882029,22.001484099591835
dpy-5,L2,19,333.435484015,21.81829166172708
dpy-5,L2,19,337.61325689,22.032067215222927
dpy-5,L2,19,337.61325689,22.28799629191358
dpy-5,L2,19,330.093265715,21.51879906619152
dpy-5,L2,19,327.58660198999996,21.944479406438354
dpy-5,L2,19,312.54661964,21.493603703503936
dpy-5,L2,19,329.25771113999997,21.41314613225529
dpy-5,L2,19,339.28436604,21.25624365796875
dpy-5,L2,19,321.737719965,22.323735720671138
dpy-5,L2,19,335.106593165,21.7456267522725
dpy-5,L2,19,345.133248065,22.32697084362008
dpy-5,L2,19,330.92882029,21.602900988686336
dpy-5,L2,19,334.27103859,21.26327074009123
dpy-5,L2,19,327.58660198999996,22.057718459054055
dpy-5,L2,19,330.92882029,21.717092480074026
dpy-5,L2,19,332.59992944,21.55116932016949
dpy-5,L2,19,336.777702315,22.972958164676605
dpy-5,L2,19,332.59992944,21.859215976507933
dpy-5,L2,19,332.59992944,21.50677903523191
dpy-5,L2,19,340.95547519,21.183669855428292
dpy-5,L2,20,357.66656668999997,23.404289636764705
dpy-5,L2,20,341.791029765,21.898508651721624
dpy-5,L2,20,337.61325689,23.066902469104477
dpy-5,L2,20,348.475466365,23.081729143275123
dpy-5,L2,20,345.96880264000004,22.887287133189652
dpy-5,L2,20,346.804357215,21.797157123659545
dpy-5,L2,20,361.00878499,23.219759512411763
dpy-5,L2,20,357.66656668999997,22.655917465777776
dpy-5,L2,20,337.61325689,22.50569585636503
dpy-5,L2,20,342.62658434,22.476962491276087
dpy-5,L2,20,332.59992944,22.36630768727941
dpy-5,L2,20,355.99545753999996,24.122001220275727
dpy-5,L2,20,353.488793815,22.885039606928345
dpy-5,L2,20,355.15990296499996,23.267861114948886
dpy-5,L2,20,351.817684665,23.526887164369235
dpy-5,L2,20,350.146575515,22.357332879857424
dpy-5,L2,20,354.32434838999995,22.83581780206451
dpy-5,L2,20,338.448811465,22.35615853044
dpy-5,L2,20,340.95547519,22.142272990258686
dpy-5,L2,20,347.63991179,21.97362085888664
dpy-5,L2,20,345.96880264000004,22.58349005766234
dpy-5,L2,20,339.28436604,22.619227265614033
dpy-5,L2,21,360.173230415,23.332221597626514
dpy-5,L2,21,357.66656668999997,23.274338844966856
dpy-5,L2,21,356.83101211499996,22.979301656023065
dpy-5,L2,21,376.04876734000004,23.213608508266663
dpy-5,L2,21,367.69322159,24.362011773391814
dpy-5,L2,21,356.831012115,21.67971267881549
dpy-5,L2,21,351.817684665,23.056026199147368
dpy-5,L2,21,350.146575515,23.757357274693334
dpy-5,L2,21,362.67989414,23.500724871242934
dpy-5,L2,21,356.83101211499996,22.998645707769924
dpy-5,L2,21,364.35100329,23.573636902784806
dpy-5,L2,21,349.31102094,23.15385589657143
dpy-5,L2,21,364.35100329,23.215140510089363
dpy-5,L2,21,369.36433074,23.612810029482773
dpy-5,L2,21,349.31102094,22.56419196536842
dpy-5,L2,21,365.186557865,22.301327140054173
dpy-5,L2,21,342.62658434,23.84918128056959
dpy-5,L2,21,350.98213009,21.902612464913524
dpy-5,L2,21,366.02211244,23.186057902874246
dpy-5,L2,21,352.65323924,22.207424669370628
dpy-5,L2,21,355.99545753999996,23.504577747826087
dpy-5,L2,21,375.213212765,22.07435785285628
dpy-5,L2,22,378.555431065,25.642621814341616
dpy-5,L2,22,372.70654904,25.226524614749998
dpy-5,L2,22,396.10207714,24.691412741712703
dpy-5,L2,22,375.21321276500004,25.022026258076203
dpy-5,L2,22,364.35100329,24.068817763154765
dpy-5,L2,22,363.515448715,24.5602799704305
dpy-5,L2,22,367.69322159,23.948951132838708
dpy-5,L2,22,364.35100329,23.948951132838708
dpy-5,L2,22,374.37765819000003,24.941130761183434
dpy-5,L2,22,362.67989414,24.688818197005986
dpy-5,L2,22,366.02211244,24.834398100499996
dpy-5,L2,22,364.35100329,23.425108717419235
dpy-5,L2,22,377.71987649000005,25.251886031094525
dpy-5,L2,22,371.870994465,23.93921454494243
dpy-5,L2,22,393.595413415,24.441081962226452
dpy-5,L2,22,386.07542223999997,25.095815776666665
dpy-5,L2,22,388.58208596500003,25.173089308001234
dpy-5,L2,22,369.36433074,24.067768735561796
dpy-5,L2,22,381.06209478999995,24.37466356655172
dpy-5,L2,22,366.02211244,24.21310674025974
dpy-5,L2,22,384.40431308999996,23.165346783435897
dpy-5,L2,22,376.04876734000004,23.854081814874995
dpy-5,L2,23,375.213212765,25.61427746275531
dpy-5,L2,23,383.56875851499996,25.549279243586557
dpy-5,L2,23,371.870994465,25.72557069422691
dpy-5,L2,23,402.78651374000003,23.29293525137931
dpy-5,L2,23,367.69322159,26.257672115185184
dpy-5,L2,23,383.56875851499996,25.42172212302105
dpy-5,L2,23,407.79984118999994,26.221922689384613
dpy-5,L2,23,382.73320393999995,24.699728388535352
dpy-5,L2,23,395.266522565,25.820859479340626
dpy-5,L2,23,374.37765819000003,25.331565069797268
dpy-5,L2,23,401.95095916500003,26.649467760402835
dpy-5,L2,23,386.07542223999997,25.82961977994152
dpy-5,L2,23,392.75985884,25.273048099491522
dpy-5,L2,23,397.77318629,25.291529544919786
dpy-5,L2,23,394.43096799,25.57451567717965
dpy-5,L2,23,386.91097681499997,25.234086895796224
dpy-5,L2,23,381.897649365,24.590182385078098
dpy-5,L2,23,389.41764054,26.334905339999995
dpy-5,L2,23,381.06209478999995,25.728546457834394
dpy-5,L2,23,379.39098564,25.42271573365739
dpy-5,L2,23,389.41764054,25.928692134089907
dpy-5,L2,23,374.37765819000003,25.05066910437162
dpy-5,L3,30,485.506416665,31.543807521544746
dpy-5,L3,30,456.26200654,29.825099190954546
dpy-5,L3,30,471.30198888999996,33.18233589275555
dpy-5,L3,30,451.24867909,30.719104823389507
dpy-5,L3,30,434.53758759,30.845637103917262
dpy-5,L3,30,447.90646079,30.701214025240386
dpy-5,L3,30,440.38646961499995,30.916770935846756
dpy-5,L3,30,446.23535164,31.222792561822914
dpy-5,L3,30,452.91978824,30.6317195072549
dpy-5,L3,30,452.91978824,30.6195595971202
dpy-5,L3,30,464.61755228999994,28.97973553685714
dpy-5,L3,30,472.13754346499996,32.20748525943731
dpy-5,L3,30,462.110888565,31.117630914426588
dpy-5,L3,30,457.93311569,31.36488421933649
dpy-5,L3,30,454.59089739,32.46976720816038
dpy-5,L3,30,456.26200654,31.790062811214945
dpy-5,L3,30,439.55091503999995,32.867692635675674
dpy-5,L3,30,441.22202418999996,30.098911438450493
dpy-5,L3,30,444.56424248999997,31.540997050355884
dpy-5,L3,30,457.93311569,33.036072295747665
dpy-5,L3,30,451.24867909,29.80990501901639
dpy-5,L3,30,439.55091503999995,29.0305560571134
dpy-5,L3,31,441.22202418999996,31.530712420769234
dpy-5,L3,31,476.31531634,33.87944969586666
dpy-5,L3,31,447.90646079,31.5135577792417
dpy-5,L3,31,464.61755229,32.78383969056272
dpy-5,L3,31,446.23535164,31.142567105357283
dpy-5,L3,31,441.22202418999996,32.50056526425837
dpy-5,L3,31,456.26200654,32.26681441646789
dpy-5,L3,31,467.95977058999995,32.07443356961373
dpy-5,L3,31,488.01308039,33.13943658179487
dpy-5,L3,31,442.89313333999996,30.574462819734045
dpy-5,L3,31,461.27533399000004,33.11179854822275
dpy-5,L3,31,462.110888565,31.02703758025943
dpy-5,L3,31,453.755342815,30.092298641697532
dpy-5,L3,31,439.55091503999995,32.59767304359628
dpy-5,L3,31,452.91978824,31.899837485114155
dpy-5,L3,31,453.755342815,31.11198745978344
dpy-5,L3,31,452.91978824,31.379218217264572
dpy-5,L3,31,470.466434315,32.740976159091495
dpy-5,L3,31,461.27533399000004,31.405897615172407
dpy-5,L3,31,451.24867909,32.645276917982066
dpy-5,L3,31,447.90646079,31.610647055562165
dpy-5,L3,31,451.24867909,31.530712420769234
dpy-5,L3,32,451.24867909,30.688938150465116
dpy-5,L3,32,455.426451965,31.158638153300373
dpy-5,L3,32,444.56424248999997,34.033913916141074
dpy-5,L3,32,461.27533399000004,33.19872223314741
dpy-5,L3,32,478.821980065,32.44796557837276
dpy-5,L3,32,475.479761765,33.861727299221855
dpy-5,L3,32,470.46643431499996,33.18864051979965
dpy-5,L3,32,477.98642549,33.23909206079646
dpy-5,L3,32,467.95977058999995,32.19143841547619
dpy-5,L3,32,457.097561115,33.023427275396024
dpy-5,L3,32,452.91978824,32.24693557695547
dpy-5,L3,32,443.72868791499997,32.78666340489217
dpy-5,L3,32,494.69751698999994,34.42206800747748
dpy-5,L3,32,476.31531634,34.12234540215246
dpy-5,L3,32,491.35529869,33.42507347426488
dpy-5,L3,32,473.80865261499997,32.99071993376357
dpy-5,L3,32,459.60422484,31.849433335378446
dpy-5,L3,32,472.13754346499996,31.93186801217236
dpy-5,L3,32,462.11088856500004,33.254488541416876
dpy-5,L3,32,477.98642549,32.84061982758567
dpy-5,L3,32,479.65753464,33.0724064084188
dpy-5,L3,32,466.28866143999994,33.60671010476544
dpy-5,L3,33,473.80865261499997,32.651649789455576
dpy-5,L3,33,501.38195358999997,32.623858631691725
dpy-5,L3,33,469.63087973999995,34.84998789263635
dpy-5,L3,33,471.30198888999996,34.21235730478884
dpy-5,L3,33,508.06639019,36.45708225643598
dpy-5,L3,33,481.32864379,33.87171905641582
dpy-5,L3,33,463.781997715,33.89893089529823
dpy-5,L3,33,471.30198888999996,34.51192819004854
dpy-5,L3,33,478.821980065,33.82285291469435
dpy-5,L3,33,484.67086208999996,35.07502892077896
dpy-5,L3,33,481.32864379,35.39874771970588
dpy-5,L3,33,467.95977058999995,33.85684059954954
dpy-5,L3,33,477.150870915,34.78291597713103
dpy-5,L3,33,482.164198365,34.136346826077734
dpy-5,L3,33,487.17752581499997,32.6237736211643
dpy-5,L3,33,502.21750816499997,34.53605076197482
dpy-5,L3,33,469.63087973999995,34.227364096221194
dpy-5,L3,33,486.34197124,33.892334737725115
dpy-5,L3,33,476.31531634,35.76270788959799
dpy-5,L3,33,498.03973528999995,32.60563265563636
dpy-5,L3,33,471.30198888999996,33.44557438855721
dpy-5,L3,33,468.79532516499995,33.48312758928313
dpy-5,L3,34,487.177525815,38.14121814292527
dpy-5,L3,34,481.32864379,36.37311642565022
dpy-5,L3,34,498.87528986499996,36.414662149165466
dpy-5,L3,34,493.02640784,36.940436106471545
dpy-5,L3,34,488.01308039,36.29630533292887
dpy-5,L3,34,494.69751698999994,36.84927164915956
dpy-5,L3,34,488.01308039,36.123687493949575
dpy-5,L3,34,488.01308039,36.87598166761343
dpy-5,L3,34,499.71084443999996,35.93696058240196
dpy-5,L3,34,497.20418071499995,38.14712636106327
dpy-5,L3,34,501.38195358999997,36.31121134722397
dpy-5,L3,34,495.533071565,36.01550384333983
dpy-5,L3,34,470.46643431499996,36.813309954312686
dpy-5,L3,34,500.54639901499996,36.74832658969943
dpy-5,L3,34,503.05306274,34.80234968266428
dpy-5,L3,34,511.40860849,35.988218950277776
dpy-5,L3,34,531.46191829,36.745951344963764
dpy-5,L3,34,488.01308039,38.06484854233766
dpy-5,L3,34,491.35529869,36.20348812701731
dpy-5,L3,34,482.99975294,36.598193527999996
dpy-5,L3,34,496.36862614,37.38181153380485
dpy-5,L3,34,471.30198888999996,35.18117711414823
dpy-5,L3,35,486.34197124,36.436188207558686
dpy-5,L3,35,478.821980065,36.88315129023323
dpy-5,L3,35,477.98642549,37.134787705394736
dpy-5,L3,35,483.835307515,37.56663926290918
dpy-5,L3,35,470.46643431499996,37.40357864454527
dpy-5,L3,35,494.69751698999994,35.632959031384615
dpy-5,L3,35,486.34197124,36.54515374694323
dpy-5,L3,35,484.67086209,36.157178600545535
dpy-5,L3,35,484.67086209,36.2572139503913
dpy-5,L3,35,478.821980065,36.58569698046716
dpy-5,L3,35,501.38195358999997,37.210293452682926
dpy-5,L3,35,504.72417189,36.721213610901955
dpy-5,L3,35,479.65753464,36.53274746981461
dpy-5,L3,35,484.67086209,37.64847071154185
dpy-5,L3,35,494.69751698999994,38.310335670805856
dpy-5,L3,35,514.75082679,36.52229807362903
dpy-5,L3,35,467.95977058999995,37.74011843979079
dpy-5,L3,35,489.68418954000003,37.187457392229035
dpy-5,L3,35,477.98642549,35.09788338652174
dpy-5,L3,35,516.4219359399999,37.61664511698851
dpy-5,L3,35,473.80865261499997,37.022316071107795
dpy-5,L3,35,482.99975294,36.08461189871681
dpy-5,L3,36,483.835307515,38.60003984422876
dpy-5,L3,36,468.79532516499995,37.97120455516945
dpy-5,L3,36,488.01308039,37.47455389504326
dpy-5,L3,36,491.35529869000004,37.68932817634782
dpy-5,L3,36,462.94644314,37.85545381022075
dpy-5,L3,36,487.177525815,38.40245765038329
dpy-5,L3,36,484.67086208999996,38.489767683085006
dpy-5,L3,36,481.32864379,37.43375282939252
dpy-5,L3,36,493.02640783999993,36.663547947041664
dpy-5,L3,36,472.97309803999997,37.233887612775334
dpy-5,L3,36,508.06639019,36.94014271578199
dpy-5,L3,36,498.03973528999995,36.412884795527425
dpy-5,L3,36,498.03973528999995,36.7922053011192
dpy-5,L3,36,482.99975294,37.93163033073945
dpy-5,L3,36,489.68418954000003,37.31709213745833
dpy-5,L3,36,500.54639901499996,38.208639371010314
dpy-5,L3,36,467.95977058999995,38.25136034889751
dpy-5,L3,36,482.99975294,37.75393483315789
dpy-5,L3,36,491.35529869,37.86762004023305
dpy-5,L3,36,486.34197124,36.38337605186063
dpy-5,L3,36,487.17752581499997,37.74942402848586
dpy-5,L3,36,498.87528986499996,38.347000509730115
lon-3,L1,1,255.72890854,16.192085024059406
lon-3,L1,1,252.38669024,16.08141315022989
lon-3,L1,1,256.564463115,16.046482340052442
lon-3,L1,1,258.23557226500003,16.396071084211513
lon-3,L1,1,249.04447194,15.946197110833332
lon-3,L1,1,247.37336279,15.733415281395345
lon-3,L1,1,258.23557226500003,16.29205343879059
lon-3,L1,1,256.564463115,16.300742542604954
lon-3,L1,1,259.07112684000003,16.474594541382974
lon-3,L1,1,257.40001769,15.599418560816325
